床,floor/bed  মেঝে/বিছানা,,7,819,Jōyō Kanji
迎,welcome/meet স্বাগত জানানো/অভ্যর্থনা করা,,7,820,Jōyō Kanji
慢,ridicule/neglect  উপহাস করা/অবহেলা করা,,14,821,Jōyō Kanji
踏,step/stamp পদক্ষেপ নেওয়া/পা দিয়ে চাপা,,15,822,Jōyō Kanji
梅,plum  বরই,,10,823,Jōyō Kanji
属,belong/category অন্তর্ভুক্ত হওয়া/শ্রেণি,,12,824,Jōyō Kanji
芸,art/performance  শিল্প/অভিনয়,,7,825,Jōyō Kanji
底,bottom/base তলা/ভিত্তি,,8,826,Jōyō Kanji
典,dictionary/ceremony অভিধান/অনুষ্ঠান,,8,827,Jōyō Kanji
環,ring/circle  বৃত্ত/চক্র,,17,828,Jōyō Kanji
快,pleasant/comfortable আনন্দদায়ক/আরামদায়ক,,7,829,Jōyō Kanji
栄,prosperity/glory  সমৃদ্ধি/গৌরব,,9,830,Jōyō Kanji
縮,shrink/shorten সংকুচিত করা/ছোট করা,,17,831,Jōyō Kanji
頂,top  চূড়া,,11,832,Jōyō Kanji
扱,handle/deal with  সামলানো/ব্যবহার করা,,6,833,Jōyō Kanji
級,class/grade শ্রেণি/গ্রেড,,9,834,Jōyō Kanji
詞,word/lyrics শব্দ/গানের কথা,,12,835,Jōyō Kanji
標,sign/mark চিহ্ন/নির্দেশক,,15,836,Jōyō Kanji
八,eight  আট,,2,837,Jōyō Kanji
千,thousand  এক হাজার,,3,838,Jōyō Kanji
泊,stay overnight  রাতযাপন করা,,8,839,Jōyō Kanji
耳,ear  কান,,6,840,Jōyō Kanji
履,put on/wear পরা,,15,841,Jōyō Kanji
泣,cry  কাঁদা,,8,842,Jōyō Kanji
探,search/explore অনুসন্ধান করা,,11,843,Jōyō Kanji
辛,spicy/hard ঝাল/কঠিন,,7,844,Jōyō Kanji
狭,narrow সরু,,9,845,Jōyō Kanji
駄,burdensome/useless বোঝাস্বরূপ/অপ্রয়োজনীয়,,14,846,Jōyō Kanji
層,layer স্তর,,14,847,Jōyō Kanji
協,cooperate সহযোগিতা করা,,8,848,Jōyō Kanji
泉,spring  ঝরনা,,9,849,Jōyō Kanji
噌,noisy/boisterous কোলাহলপূর্ণ/চঞ্চল,,14,850,Jinmeiyō Kanji
南,south দক্ষিণ,,9,851,Jōyō Kanji
臣,minister/subject  মন্ত্রী/প্রজা,,7,852,Jōyō Kanji
納,pay/accept প্রদান করা/গ্রহণ করা,,10,853,Jōyō Kanji
秀,excellent উৎকৃষ্ট,,7,854,Jōyō Kanji
幾,how many/several কতগুলি/কয়েকটি,,12,855,Jōyō Kanji
押,push চাপ দেওয়া,,8,856,Jōyō Kanji
律,law/rule আইন/নিয়ম,,9,857,Jōyō Kanji
規,rule/standard  নিয়ম/মানদণ্ড,,11,858,Jōyō Kanji
造,make/create  তৈরি করা,,10,859,Jōyō Kanji
輪,wheel/ring চাকা/বৃত্ত,,15,860,Jōyō Kanji
欠,lack/yawn  অভাব/হাই তোলা,,4,861,Jōyō Kanji
移,move/transfer স্থানান্তর করা,,11,862,Jōyō Kanji
椅,chair চেয়ার,,12,863,Jōyō Kanji
般,general/kind সাধারণ/প্রকার,,10,864,Jōyō Kanji
禁,prohibit/ban নিষেধ করা,,13,865,Jōyō Kanji
港,harbor/port বন্দর,,12,866,Jōyō Kanji
功,achievement/merit কৃতিত্ব,,5,867,Jōyō Kanji
群,group/flock দল/ঝাঁক,,13,868,Jōyō Kanji
提,present/carry  উপস্থাপন করা/বহন করা,,12,869,Jōyō Kanji
挙,raise/hold up তোলা/উত্থাপন করা,,10,870,Jōyō Kanji
責,blame/responsibility দোষ দেওয়া/দায়িত্ব,,11,871,Jōyō Kanji
採,collect/adopt  সংগ্রহ করা/গ্রহণ করা,,11,872,Jōyō Kanji
玄,mysterious/deep রহস্যময়/গভীর,,5,873,Jōyō Kanji
評,evaluate/critique মূল্যায়ন করা/সমালোচনা,,12,874,Jōyō Kanji
庫,storehouse/warehouse  গুদাম,,10,875,Jōyō Kanji
救,save/rescue উদ্ধার করা,,11,876,Jōyō Kanji
拾,pick up  কুড়িয়ে নেওয়া,,9,877,Jōyō Kanji
波,wave  ঢেউ,,8,878,Jōyō Kanji
隠,hide/conceal লুকানো,,14,879,Jōyō Kanji
秘,secret গোপন,,10,880,Jōyō Kanji
輸,transport  পরিবহন করা,,16,881,Jōyō Kanji
刊,publish/edition প্রকাশ করা/সংস্করণ,,5,882,Jōyō Kanji
農,farming/agriculture কৃষিকাজ/কৃষি,,13,883,Jōyō Kanji
導,guide/lead  পথ দেখানো/নেতৃত্ব দেওয়া,,15,884,Jōyō Kanji
惑,confuse/perplex  বিভ্রান্ত করা,,12,885,Jōyō Kanji
招,invite/summon  আমন্ত্রণ করা/ডাকা,,8,886,Jōyō Kanji
涙,tear অশ্রু,,10,887,Jōyō Kanji
乾,dry  শুকনো,,11,888,Jōyō Kanji
血,blood রক্ত,,6,889,Jōyō Kanji
装,dress/equip  পোশাক পরানো/সজ্জিত করা,,12,890,Jōyō Kanji
弾,bullet/play弹 গুলি/বাদ্যযন্ত্র বাজানো,,12,891,Jōyō Kanji
糸,thread সুতা,,6,892,Jōyō Kanji
畑,farm  খেত,,9,893,Jōyō Kanji
臭,smell  দুর্গন্ধ,,9,894,Jōyō Kanji
飾,decorate/decorations সাজানো/সজ্জা,,13,895,Jōyō Kanji
丁,street    রাস্তা,,2,896,Jōyō Kanji
幼,young/childish অল্পবয়সী/শিশুসুলভ,,5,897,Jōyō Kanji
老,old/aged বৃদ্ধ/পুরনো,,6,898,Jōyō Kanji
踊,dance নাচা,,14,899,Jōyō Kanji
蝶,butterfly  প্রজাপতি,,15,900,Jinmeiyō Kanji
憎,hate  ঘৃণা করা,,14,901,Jōyō Kanji
齢,age বয়স,,17,902,Jōyō Kanji
君,you/lord তুমি/প্রভু,,7,903,Jōyō Kanji
将,leader/future  নেতা/ভবিষ্যৎ,,10,904,Jōyō Kanji
香,fragrance সুগন্ধ,,9,905,Jōyō Kanji
源,source    উৎস,,13,906,Jōyō Kanji
粉,flour/powder ময়দা/গুঁড়া,,10,907,Jōyō Kanji
到,arrive/reach  পৌঁছানো,,8,908,Jōyō Kanji
揃,gather/complete জড়ো করা/সম্পূর্ণ করা,,12,909,Jinmeiyō Kanji
築,build নির্মাণ করা,,16,910,Jōyō Kanji
像,image/figure ছবি/প্রতিমূর্তি,,14,911,Jōyō Kanji
端,end/edge প্রান্ত/শেষ,,14,912,Jōyō Kanji
逆,opposite/reverse বিপরীত/উল্টো,,9,913,Jōyō Kanji
援,aid/support সাহায্য/সমর্থন,,12,914,Jōyō Kanji
爆,explode/explosion বিস্ফোরিত হওয়া/বিস্ফোরণ,,19,915,Jōyō Kanji
染,dye/stain  রং করা/দাগ লাগা,,9,916,Jōyō Kanji
衛,defend/guard রক্ষা করা/প্রহরা দেওয়া,,16,917,Jōyō Kanji
誤,mistake/error ভুল/ত্রুটি,,14,918,Jōyō Kanji
操,operate/manipulate  পরিচালনা করা/নিয়ন্ত্রণ করা,,16,919,Jōyō Kanji
抜,pull out/omit  টেনে বের করা/বাদ দেওয়া,,7,920,Jōyō Kanji
著,write/publish লেখা/প্রকাশ করা,,11,921,Jōyō Kanji
毒,poison বিষ,,8,922,Jōyō Kanji
叔,uncle  চাচা/মামা,,8,923,Jōyō Kanji
系,system/line ব্যবস্থা/ধারা,,7,924,Jōyō Kanji
柄,handle/pattern হাতল/নকশা,,9,925,Jōyō Kanji
荒,rough/wild  রুক্ষ/বুনো,,9,926,Jōyō Kanji
浜,beach/shore সমুদ্রতীর/তীর,,10,927,Jōyō Kanji
麦,wheat/barley গম/যব,,7,928,Jōyō Kanji
雄,male/heroic  পুরুষ/বীরত্বপূর্ণ,,12,929,Jōyō Kanji
児,newborn babe    নবজাতক শিশু,,7,930,Jōyō Kanji
庁,government office  সরকারি দপ্তর,,5,931,Jōyō Kanji
汗,sweat ঘাম,,6,932,Jōyō Kanji
帳,notebook/account book খাতা/হিসাবের বই,,11,933,Jōyō Kanji
猿,monkey  বানর,,13,934,Jōyō Kanji
載,載せる/load/publish  বোঝাই করা/প্রকাশ করা,,13,935,Jōyō Kanji
酸,sour/acid টক/অম্ল,,14,936,Jōyō Kanji
腰,waist/hip কোমর/নিতম্ব,,13,937,Jōyō Kanji
浴,bathe  গোসল করা,,10,938,Jōyō Kanji
鼻,nose  নাক,,14,939,Jōyō Kanji
奇,strange  অদ্ভুত,,8,940,Jōyō Kanji
封,seal  সিল করা,,9,941,Jōyō Kanji
奥,inner part/depth ভিতরের অংশ/গভীরতা,,12,942,Jōyō Kanji
撲,hit/strike আঘাত করা,,15,943,Jōyō Kanji
貯,save/store  সঞ্চয় করা/জমা রাখা,,12,944,Jōyō Kanji
森,forest  বন,,12,945,Jōyō Kanji
鍵,key চাবি,,17,946,Jōyō Kanji
詩,poem  কবিতা,,13,947,Jōyō Kanji
柱,pillar  স্তম্ভ,,9,948,Jōyō Kanji
御,honorific/polite সম্মানসূচক/ভদ্র,,12,949,Jōyō Kanji
企,plan/attempt  পরিকল্পনা করা/চেষ্টা করা,,6,950,Jōyō Kanji
坂,slope/hill  ঢাল/পাহাড়ি রাস্তা,,7,951,Jōyō Kanji
袋,bag ব্যাগ/থলে,,11,952,Jōyō Kanji
胃,stomach  পাকস্থলী,,9,953,Jōyō Kanji
普,general/widespread সাধারণ/ব্যাপক,,12,954,Jōyō Kanji
酔,drunk মাতাল,,11,955,Jōyō Kanji
宇,eaves/space কার্নিশ/মহাকাশ,,6,956,Jōyō Kanji
宙,midair/space আকাশ/মহাকাশ,,8,957,Jōyō Kanji
況,condition  অবস্থা,,8,958,Jōyō Kanji
候,climate/season জলবায়ু/ঋতু,,10,959,Jōyō Kanji
管,pipe/tube নল/পাইপ,,14,960,Jōyō Kanji
殺,kill হত্যা করা,,10,961,Jōyō Kanji
氷,ice  বরফ,,5,962,Jōyō Kanji
揺,shake/sway দোলানো/কাঁপানো,,12,963,Jōyō Kanji
密,dense/secret  ঘন/গোপন,,11,964,Jōyō Kanji
致,cause/do  ঘটানো/করা,,10,965,Jōyō Kanji
周,around/circumference  চারপাশ/পরিধি,,8,966,Jōyō Kanji
幅,width  প্রস্থ,,12,967,Jōyō Kanji
房,room/bunch কক্ষ/গুচ্ছ,,8,968,Jōyō Kanji
討,attack/discuss  আক্রমণ করা/আলোচনা করা,,10,969,Jōyō Kanji
泥,mud কাদা,,8,970,Jōyō Kanji
貼,paste/stick লাগানো/সেঁটে দেওয়া,,12,971,Jōyō Kanji
削,shave  কেটে কমানো,,9,972,Jōyō Kanji
緩,loose/slow ঢিলা/ধীর,,15,973,Jōyō Kanji
困,trouble/distress  বিপদে পড়া/কষ্ট পাওয়া,,7,974,Jōyō Kanji
乏,lack/scarce অভাব/দুর্লভ,,4,975,Jōyō Kanji
射,shoot/emit ছোড়া/নিক্ষেপ করা,,10,976,Jōyō Kanji
看,watch/care for  দেখা/যত্ন নেওয়া,,9,977,Jōyō Kanji
贈,give/present  উপহার দেওয়া,,18,978,Jōyō Kanji
燃,burn  জ্বলা/পোড়া,,16,979,Jōyō Kanji
岸,shore/bank তীর/পাড়,,8,980,Jōyō Kanji
吹,blow  ফুঁ দেওয়া,,7,981,Jōyō Kanji
枝,branch  শাখা/ডাল,,8,982,Jōyō Kanji
珍,rare/precious বিরল/মূল্যবান,,9,983,Jōyō Kanji
鏡,mirror  আয়না,,19,984,Jōyō Kanji
賢,wise জ্ঞানী,,16,985,Jōyō Kanji
鍋,pot/pan হাঁড়ি/পাতিল,,17,986,Jōyō Kanji
濡,get wet/wet ভিজে যাওয়া/ভেজা,,17,987,Jinmeiyō Kanji
灰,ashes  ছাই,,6,988,Jōyō Kanji
儀,ceremony/rite অনুষ্ঠান/আচার,,15,989,Jōyō Kanji
眼,eye চোখ,,11,990,Jōyō Kanji
陰,shade/shadow ছায়া/অন্ধকার,,11,991,Jōyō Kanji
敬,respect  সম্মান করা,,12,992,Jōyō Kanji
傘,umbrella ছাতা,,12,993,Jōyō Kanji
賀,congratulations অভিনন্দন,,12,994,Jōyō Kanji
袖,sleeve হাতার অংশ,,10,995,Jōyō Kanji
至,reach/arrive  পৌঁছানো,,6,996,Jōyō Kanji
避,avoid/evade এড়িয়ে চলা,,16,997,Jōyō Kanji
県,prefecture  প্রিফেকচার/প্রদেশ,,9,998,Jōyō Kanji
志,will/ambition  ইচ্ছা/আকাঙ্ক্ষা,,7,999,Jōyō Kanji
悩,worry/trouble দুশ্চিন্তা করা/বিপদে ফেলা,,10,1000,Jōyō Kanji
益,benefit/profit উপকার/লাভ,,10,1001,Jōyō Kanji
福,fortune/luck সৌভাগ্য,,13,1002,Jōyō Kanji
精,spirit/essence আত্মা/সারাংশ,,14,1003,Jōyō Kanji
含,contain/include ধারণ করা/অন্তর্ভুক্ত করা,,7,1004,Jōyō Kanji
勘,intuition/judgment অন্তর্দৃষ্টি/বিচারবোধ,,11,1005,Jōyō Kanji
軍,army  সেনাবাহিনী,,9,1006,Jōyō Kanji
浮,float  ভাসা,,10,1007,Jōyō Kanji
貴,precious/noble মূল্যবান/সম্মানিত,,12,1008,Jōyō Kanji
臓,organ অঙ্গ,,19,1009,Jōyō Kanji
湿,damp/moist স্যাঁতসেঁতে/আর্দ্র,,12,1010,Jōyō Kanji
跡,trace/remains চিহ্ন/অবশেষ,,13,1011,Jōyō Kanji
墓,grave  কবর,,13,1012,Jōyō Kanji
卓,table  টেবিল,,8,1013,Jōyō Kanji
継,continue/succeed উত্তরাধিকারী হওয়া/চালিয়ে যাওয়া,,13,1014,Jōyō Kanji
貨,goods/commodity পণ্য,,11,1015,Jōyō Kanji
滞,stay/delay  অবস্থান করা/বিলম্ব করা,,13,1016,Jōyō Kanji
略,abbreviation/strategy  সংক্ষিপ্ত রূপ/কৌশল,,11,1017,Jōyō Kanji
圧,pressure  চাপ,,5,1018,Jōyō Kanji
了,complete  সম্পন্ন,,2,1019,Jōyō Kanji
翌,next/following  পরবর্তী,,11,1020,Jōyō Kanji
照,shine  জ্বলা,,13,1021,Jōyō Kanji
診,examine/diagnose পরীক্ষা করা/রোগ নির্ণয় করা,,12,1022,Jōyō Kanji
衣,clothing  পোশাক,,6,1023,Jōyō Kanji
訓,instruction/lesson  নির্দেশনা/শিক্ষা,,10,1024,Jōyō Kanji
舎,building/lodging  ভবন/আবাস,,8,1025,Jōyō Kanji
勇,courage/brave সাহস/সাহসী,,9,1026,Jōyō Kanji
肌,skin  ত্বক,,6,1027,Jōyō Kanji
抱,embrace/hold  জড়িয়ে ধরা/ধরে রাখা,,8,1028,Jōyō Kanji
句,phrase  বাক্যাংশ,,5,1029,Jōyō Kanji
仏,Buddha বুদ্ধ,,4,1030,Jōyō Kanji
俺,I/me (male) আমি/আমাকে (পুরুষের অনানুষ্ঠানিক),,10,1031,Jōyō Kanji
屈,yield/bend নত হওয়া/বাঁকানো,,8,1032,Jōyō Kanji
漏,leak/omit চুইয়ে পড়া/বাদ দেওয়া,,14,1033,Jōyō Kanji
豊,abundant/rich প্রচুর/সমৃদ্ধ,,13,1034,Jōyō Kanji
盆,tray/basin ট্রে/পাত্র,,9,1035,Jōyō Kanji
六,six  ছয়,,4,1036,Jōyō Kanji
孫,grandchild নাতি/নাতনি,,10,1037,Jōyō Kanji
冊,volume/book খণ্ড/বই,,5,1038,Jōyō Kanji
懸,hang/suspend ঝুলানো/স্থগিত করা,,20,1039,Jōyō Kanji
鉛,lead  সীসা,,13,1040,Jōyō Kanji
拭,wipe মুছে ফেলা,,9,1041,Jōyō Kanji
曇,cloudy  মেঘলা,,16,1042,Jōyō Kanji
黄,yellow হলুদ,,11,1043,Jōyō Kanji
胸,chest/breast বুক,,10,1044,Jōyō Kanji
触,touch/contact স্পর্শ করা/যোগাযোগ করা,,13,1045,Jōyō Kanji
喉,throat গলা,,12,1046,Jōyō Kanji
汁,soup    স্যুপ,,5,1047,Jōyō Kanji
林,grove/woods  বন/বৃক্ষসমষ্টি,,8,1048,Jōyō Kanji
州,province  প্রদেশ,,6,1049,Jōyō Kanji
橋,bridge  সেতু,,16,1050,Jōyō Kanji
携,carry/portable  বহন করা/সঙ্গে নেওয়া,,13,1051,Jōyō Kanji
符,token/sign চিহ্ন/প্রতীক,,11,1052,Jōyō Kanji
脱,remove/escape  খুলে ফেলা/পালিয়ে যাওয়া,,11,1053,Jōyō Kanji
帽,hat/cap  টুপি,,12,1054,Jōyō Kanji
施,perform/give প্রয়োগ করা/দেওয়া,,9,1055,Jōyō Kanji
馬,horse ঘোড়া,,10,1056,Jōyō Kanji
策,plan/measure পরিকল্পনা/ব্যবস্থা,,12,1057,Jōyō Kanji
補,supplement/repair পূরণ করা/মেরামত করা,,12,1058,Jōyō Kanji
革,leather/reform চামড়া/সংস্কার,,9,1059,Jōyō Kanji
織,weave/cloth বোনা/বস্ত্র,,18,1060,Jōyō Kanji
拡,expand  প্রসারিত করা,,8,1061,Jōyō Kanji
契,pledge/contract চুক্তি/অঙ্গীকার,,9,1062,Jōyō Kanji
渉,cross/negotiate  পার হওয়া/আলোচনা করা,,11,1063,Jōyō Kanji
条,clause/article  ধারা/অনুচ্ছেদ,,7,1064,Jōyō Kanji
僚,colleague/official সহকর্মী/কর্মকর্তা,,14,1065,Jōyō Kanji
蔵,storehouse গুদাম/ভাণ্ডার,,15,1066,Jōyō Kanji
逮,arrest গ্রেপ্তার করা,,11,1067,Jōyō Kanji
競,compete  প্রতিযোগিতা করা,,20,1068,Jōyō Kanji
捨,throw away/abandon  ফেলে দেওয়া/ত্যাগ করা,,11,1069,Jōyō Kanji
凍,freeze  জমে যাওয়া,,10,1070,Jōyō Kanji
繰,repeat/operate পুনরাবৃত্তি করা/পরিচালনা করা,,19,1071,Jōyō Kanji
暇,free time/leisure অবসর/ফাঁকা সময়,,13,1072,Jōyō Kanji
模,model/pattern  মডেল/নকশা,,14,1073,Jōyō Kanji
厚,thick  পুরু,,9,1074,Jōyō Kanji
謝,thank/apologize ধন্যবাদ দেওয়া/ক্ষমা চাওয়া,,17,1075,Jōyō Kanji
嘘,lie/falsehood মিথ্যা/মিথ্যাচার,,14,1076,Jinmeiyō Kanji
処,deal with/place  মোকাবিলা করা/স্থান,,5,1077,Jōyō Kanji
籍,register/record নিবন্ধন/নথি,,20,1078,Jōyō Kanji
与,give/provide দেওয়া/প্রদান করা,,3,1079,Jōyō Kanji
傾,lean/incline হেলে পড়া/ঝোঁকা,,13,1080,Jōyō Kanji
撃,attack/shoot  আক্রমণ করা/গুলি করা,,15,1081,Jōyō Kanji
偉,great/remarkable মহান/অসাধারণ,,12,1082,Jōyō Kanji
爪,claw/nail  নখ/থাবার নখ,,4,1083,Jōyō Kanji
憩,rest  বিশ্রাম নেওয়া,,16,1084,Jōyō Kanji
井,well কূপ,,4,1085,Jōyō Kanji
炊,cook  রান্না করা,,8,1086,Jōyō Kanji
暦,calendar  ক্যালেন্ডার,,14,1087,Jōyō Kanji
匂,scent/smell গন্ধ/সুবাস,,4,1088,Jōyō Kanji
旗,flag পতাকা,,14,1089,Jōyō Kanji
干,dry/interfere শুকানো/হস্তক্ষেপ করা,,3,1090,Jōyō Kanji
乳,milk/breast  দুধ/স্তন,,8,1091,Jōyō Kanji
穴,hole গর্ত,,5,1092,Jōyō Kanji
缶,can/tin ক্যান/ধাতব পাত্র,,6,1093,Jōyō Kanji
腐,rot/decay পচা/পচন,,14,1094,Jōyō Kanji
敷,spread/lay বিছানো/পাতা,,15,1095,Jōyō Kanji
堂,hall  হলঘর,,11,1096,Jōyō Kanji
章,chapter/badge  অধ্যায়/ব্যাজ,,11,1097,Jōyō Kanji
賑,busy/lively প্রাণবন্ত/ব্যস্ত,,14,1098,Jinmeiyō Kanji
磨,polish/grind  পালিশ করা/ঘষা,,16,1099,Jōyō Kanji
箸,chopsticks চপস্টিক,,15,1100,Jōyō Kanji
欧,Europe ইউরোপ,,8,1101,Jōyō Kanji
清,clear/pure পরিষ্কার/বিশুদ্ধ,,11,1102,Jōyō Kanji
潔,pure/clean বিশুদ্ধ/পরিষ্কার,,15,1103,Jōyō Kanji
噴,spout/spray ছিটানো/উদ্গীরণ করা,,15,1104,Jōyō Kanji
衝,collide/shock সংঘর্ষ করা/ধাক্কা,,15,1105,Jōyō Kanji
沿,along/follow  বরাবর চলা/অনুসরণ করা,,8,1106,Jōyō Kanji
溶,dissolve/melt  দ্রবীভূত করা/গলানো,,13,1107,Jōyō Kanji
騙,deceive/cheat প্রতারণা করা/ঠকানো,,19,1108,Jinmeiyō Kanji
鮮,fresh/vivid  তাজা/উজ্জ্বল,,17,1109,Jōyō Kanji
擦,rub/擦া ঘষা,,17,1110,Jōyō Kanji
剤,medicine/agent ওষুধ/উপাদান,,10,1111,Jōyō Kanji
穏,calm/gentle শান্ত/নম্র,,16,1112,Jōyō Kanji
臨,face/confront সম্মুখীন হওয়া,,18,1113,Jōyō Kanji
均,equal  সমান,,7,1114,Jōyō Kanji
請,request/ask অনুরোধ করা/চাওয়া,,15,1115,Jōyō Kanji
症,symptom/condition উপসর্গ/অবস্থা,,10,1116,Jōyō Kanji
悔,regret  অনুতাপ করা,,9,1117,Jōyō Kanji
誠,sincerity/truth  আন্তরিকতা/সত্য,,13,1118,Jōyō Kanji
硬,hard  শক্ত,,12,1119,Jōyō Kanji
委,entrust/committee অর্পণ করা/কমিটি,,8,1120,Jōyō Kanji
叫,shout/cry চিৎকার করা,,6,1121,Jōyō Kanji
欄,column/section কলাম/অংশ,,20,1122,Jōyō Kanji
郊,suburb/outskirts শহরতলি/শহরের প্রান্ত,,9,1123,Jōyō Kanji
賛,praise/approve  প্রশংসা করা/অনুমোদন করা,,15,1124,Jōyō Kanji
脳,brain মস্তিষ্ক,,11,1125,Jōyō Kanji
添,add/append  যোগ করা,,11,1126,Jōyō Kanji
推,push/recommend  ঠেলা দেওয়া/সুপারিশ করা,,11,1127,Jōyō Kanji
官,government official/office সরকারি কর্মকর্তা/দপ্তর,,8,1128,Jōyō Kanji
駆,run/drive তাড়ানো/দৌড়ানো,,14,1129,Jōyō Kanji
捜,search খোঁজা,,10,1130,Jōyō Kanji
崖,cliff খাড়া পাহাড়/খাদ,,11,1131,Jōyō Kanji
崩,collapse/crumble  ধসে পড়া/ভেঙে পড়া,,11,1132,Jōyō Kanji
沖,open sea  গভীর সমুদ্র,,7,1133,Jōyō Kanji
謎,riddle/mystery ধাঁধা/রহস্য,,16,1134,Jōyō Kanji
王,king  রাজা,,4,1135,Jōyō Kanji
渋,rough/astringent কষা/তিক্ত,,11,1136,Jōyō Kanji
版,edition/printing সংস্করণ/মুদ্রণ,,8,1137,Jōyō Kanji
嵐,storm  ঝড়,,12,1138,Jōyō Kanji
裁,cut/judge  কাটা/বিচার করা,,12,1139,Jōyō Kanji
岩,rock  পাথর/শিলা,,8,1140,Jōyō Kanji
枯,wither  শুকিয়ে যাওয়া,,9,1141,Jōyō Kanji
液,liquid তরল,,11,1142,Jōyō Kanji
編,compile/edit সংকলন/সম্পাদনা,,15,1143,Jōyō Kanji
刑,punishment/penalty  শাস্তি,,6,1144,Jōyō Kanji
微,slight/subtle সামান্য/সূক্ষ্ম,,13,1145,Jōyō Kanji
釘,nail পেরেক,,10,1146,Jinmeiyō Kanji
範,model/example আদর্শ/নমুনা,,15,1147,Jōyō Kanji
緊,tight/tense আঁটসাঁট/উদ্বিগ্ন,,15,1148,Jōyō Kanji
隊,group/unit দল/ইউনিট,,12,1149,Jōyō Kanji
敢,daring/brave  সাহসী/দুঃসাহসী,,12,1150,Jōyō Kanji
旬,ten-day period  দশ দিনের সময়কাল,,6,1151,Jōyō Kanji
姓,family name পদবি/পারিবারিক নাম,,8,1152,Jōyō Kanji
焦,scorch/worry  পুড়ে যাওয়া/উদ্বিগ্ন হওয়া,,12,1153,Jōyō Kanji
輩,fellow/group লোকজন/দল,,15,1154,Jōyō Kanji
掘,dig খনন করা,,11,1155,Jōyō Kanji
善,good/goodness ভালো/কল্যাণ,,12,1156,Jōyō Kanji
噂,gossip/rumor গুজব/পরচর্চা,,15,1157,Jinmeiyō Kanji
灯,lamp  বাতি,,6,1158,Jōyō Kanji
屑,scrap/worthless খুচরা অংশ/তুচ্ছ,,10,1159,Jinmeiyō Kanji
漬,pickle/soak আচার করা/ভিজিয়ে রাখা,,14,1160,Jōyō Kanji
膨,swell/expand ফুলে ওঠা/প্রসারিত হওয়া,,16,1161,Jōyō Kanji
罪,crime/sin অপরাধ/পাপ,,13,1162,Jōyō Kanji
懐,nostalgia/pocket  স্মৃতিকাতরতা/পকেট,,16,1163,Jōyō Kanji
縦,vertical/lengthwise উল্লম্ব/লম্বালম্বি,,16,1164,Jōyō Kanji
損,loss/damage  ক্ষতি/লোকসান,,13,1165,Jōyō Kanji
兵,soldier/military সৈনিক/সামরিক,,7,1166,Jōyō Kanji
径,path/diameter পথ/ব্যাস,,8,1167,Jōyō Kanji
煮,boil/cook সিদ্ধ করা/রান্না করা,,12,1168,Jōyō Kanji
嫁,bride/daughter-in-law  কনে/পুত্রবধূ,,13,1169,Jōyō Kanji
罰,punishment/penalty  শাস্তি/জরিমানা,,14,1170,Jōyō Kanji
溜,drip/accumulate চুইয়ে পড়া/জমা হওয়া,,13,1171,Jinmeiyō Kanji
凝,congeal/concentrate জমাট বাঁধা/মনোযোগ কেন্দ্রীভূত করা,,16,1172,Jōyō Kanji
億,hundred million দশ কোটি,,15,1173,Jōyō Kanji
筒,tube নল,,12,1174,Jōyō Kanji
氏,family name/surname বংশনাম/পদবি,,4,1175,Jōyō Kanji
喧,noisy/loud কোলাহলপূর্ণ/শোরগোলপূর্ণ,,12,1176,Jinmeiyō Kanji
嘩,noisy/uproarious কোলাহলপূর্ণ/হট্টগোলপূর্ণ,,13,1177,Jinmeiyō Kanji
批,criticize/approve  সমালোচনা করা/অনুমোদন করা,,7,1178,Jōyō Kanji
浅,shallow  অগভীর,,9,1179,Jōyō Kanji
紀,chronicle/era ইতিহাস/যুগ,,9,1180,Jōyō Kanji
貿,trade বাণিজ্য,,12,1181,Jōyō Kanji
塗,paint/coating রং করা/প্রলেপ,,13,1182,Jōyō Kanji
糖,sugar চিনি,,16,1183,Jōyō Kanji
濃,dark/thick ঘন/গাঢ়,,16,1184,Jōyō Kanji
誘,invite/entice আমন্ত্রণ করা/প্রলুব্ধ করা,,14,1185,Jōyō Kanji
占,divine  ভবিষ্যৎ গণনা করা,,5,1186,Jōyō Kanji
恥,shame  লজ্জা,,10,1187,Jōyō Kanji
患,suffer/afflict  ভোগা/আক্রান্ত হওয়া,,11,1188,Jōyō Kanji
述,state/mention বর্ণনা করা/উল্লেখ করা,,8,1189,Jōyō Kanji
訴,sue/appeal মামলা করা/অভিযোগ করা,,12,1190,Jōyō Kanji
掲,post/display  প্রকাশ করা/প্রদর্শন করা,,11,1191,Jōyō Kanji
及,reach/and  পৌঁছানো/এবং,,3,1192,Jōyō Kanji
滑,slip/smooth পিছলে যাওয়া/মসৃণ,,13,1193,Jōyō Kanji
徴,sign/collect চিহ্ন/আদায় করা,,14,1194,Jōyō Kanji
牧,pasture/herd  চারণভূমি/পশুর পাল,,8,1195,Jōyō Kanji
抵,resist/oppose প্রতিরোধ করা/বিরোধ করা,,8,1196,Jōyō Kanji
怖,scary/fear  ভয়ঙ্কর/ভয় পাওয়া,,8,1197,Jōyō Kanji
綿,cotton তুলা,,14,1198,Jōyō Kanji
喫,consume/smoke গ্রহণ করা/ধূমপান করা,,12,1199,Jōyō Kanji
怠,lazy/negligent  অলস/অবহেলাপূর্ণ,,9,1200,Jōyō Kanji
扇,fan পাখা,,10,1201,Jōyō Kanji
豚,pig  শূকর,,11,1202,Jōyō Kanji
